sample_id,condition,replicate,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,baseline_entropy,baseline_top1_prob,baseline_conditional_margin,post_expected_numeral,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
pccv3_n04_row_r13,row,13,4,4,1.0,-0.025242221393330475,4,True,True,False,False,0,-0.11589984474206994,-0.025242221393330475,-0.0598098168811935,-0.10606689748076469,3.9981108607850198,0.015581249764362537,0.997929353440844,0.996002896592831,3.9981108607850198,4.0,0.015581249764362537,0.00561974794147454,3.9981108607850198,0.997929353440844,0.996002896592831,0.9989061167422619,3.682245873154156e-07,3.998233632276279e-05,1.2852300951006538e-06,0.001926456848012921,0.997929353440844,7.46968382036971e-05,1.5657307871678068e-05,4.21410724459086e-06,3.958787393665557e-06,1.0009382044913252e-06,1.7567012571219802e-06,2.098080454959559e-07,5.033033368157735e-07,8.746100559024456e-08,1.633986701269314e-07,3.0526890491444086e-07,0.001926456848012921,-0.00188913921498024,0.001926456848012921,7.46968382036971e-05,1.2852300951006538e-06,1.5657307871678068e-05,-0.0018517600098092238,0.00010255392013818822,0.0019680926390181,-0.0018655387188799117,0.0001613080005393148,0.0020504472155206724,-0.0018891392149813576,0.9978546566026403,0.996002896592831,-3.2499999871316403
pccv3_n04_row_r14,row,14,4,4,1.0,-0.04084951008151726,4,True,True,False,False,0,-0.14538676446713947,-0.04084951008151726,-0.08944409363321439,-0.16562919598675915,3.992453454106868,0.04591800804434833,0.992303076899818,0.9847267494140233,3.992453454106868,4.0,0.04591800804434833,0.016561420623270217,3.992453454106868,0.992303076899818,0.9847267494140233,0.9981822489549401,3.03547813864756e-07,3.508535688534976e-05,1.2779840311293388e-06,0.007576327485794752,0.992303076899818,5.784597418698135e-05,1.4625752732368161e-05,3.936467945332775e-06,3.697969409192132e-06,9.952949641962795e-07,1.7467970619618144e-06,1.729563308247571e-07,4.1490066895070986e-07,7.20989253837925e-08,1.5263342623524474e-07,2.6788000552197247e-07,0.007576327485794752,-0.007546545893132084,0.007576327485794752,5.784597418698135e-05,1.2779840311293388e-06,1.4625752732368161e-05,-0.007518481511607771,8.392872565694899e-05,0.007612994374525096,-0.007529065648868147,0.00013880782263616406,0.00768535371576852,-0.007546545893132355,0.992245230925631,0.9847267494140233,-4.874999982844702
pccv3_n04_row_r15,row,15,4,4,1.0,-0.03435043549734793,4,True,True,False,False,0,-0.11239324062805431,-0.03435043549734793,-0.07268536313487967,-0.1338503089782621,3.9986252351302145,0.011309231444997106,0.9985692404569984,0.9972443583297346,3.9986252351302145,4.0,0.011309231444997106,0.004078943030490713,3.9986252351302145,0.9985692404569984,0.9972443583297346,0.9980533978297963,4.444484400729951e-07,4.533497337972557e-05,7.800313045288503e-07,0.0013248821272638317,0.9985692404569984,4.533497337972557e-05,7.878037100415867e-06,2.257095419111689e-06,1.6513262846459823e-06,4.444484400729951e-07,1.0015800208271396e-06,1.2733661003794182e-07,2.532390876320435e-07,5.3081796439431064e-08,1.1962167484402812e-07,1.9722279975212362e-07,0.0013248821272638317,-0.0013747648697854942,0.0013248821272638317,4.533497337972557e-05,7.800313045288503e-07,7.878037100415867e-06,-0.0012795471538841062,5.931796261350481e-05,0.0013714415803881591,-0.0013121236177746542,8.946003398679457e-05,0.0014642249037723582,-0.0013747648697855638,0.9985239054836186,0.9972443583297346,-3.3749999786967586
pccv3_n04_row_r16,row,16,4,4,1.0,-0.03793202945997742,4,True,True,False,False,0,-0.1246687631080611,-0.03793202945997742,-0.08174399742806386,-0.15536829452354334,3.9971555933604472,0.020630692695896895,0.997078821030379,0.9942782318263845,3.9971555933604472,4.0,0.020630692695896895,0.007440949510618653,3.9971555933604472,0.997078821030379,0.9942782318263845,0.9979507219334778,3.6791075052450253e-07,5.129458053605024e-05,1.206332908837421e-06,0.0028005892039944715,0.997078821030379,4.526730844244042e-05,1.2969301009708958e-05,3.490640012332884e-06,2.893842211309553e-06,7.788670649723535e-07,1.3669542695327283e-06,1.4407592002027927e-07,3.4562016499222753e-07,5.3002568943321756e-08,1.737887329416187e-07,2.3754103393312488e-07,0.0028005892039944715,-0.0028444066395527656,0.0028005892039944715,4.526730844244042e-05,1.206332908837421e-06,1.2969301009708958e-05,-0.002755321895552031,6.772094143112745e-05,0.0028534580281898837,-0.0027857370867587564,0.00011395061486940357,0.002958357254422395,-0.0028444066395529916,0.9970335537219366,0.9942782318263845,-4.124999978266071
pccv3_n04_row_r17,row,17,4,4,1.0,-0.03980642729618359,4,True,True,False,False,0,-0.12454401853396299,-0.03980642729618359,-0.08613283135402648,-0.16911494812491976,3.9977827472442367,0.016468293195799386,0.9977400796994418,0.9955575321368442,3.9977827472442367,4.0,0.016468293195799386,0.005939681231371308,3.9977827472442367,0.9977400796994418,0.9955575321368442,0.9980666558045357,2.5302881086280534e-07,3.527759571646113e-05,6.461317040054579e-07,0.002182547562597613,0.9977400796994418,2.747421916885637e-05,6.946570469704663e-06,2.4006705164542218e-06,1.7563680697893148e-06,5.702092274465232e-07,1.133996456124472e-06,1.4417147059171568e-07,3.458493788973708e-07,5.645835908998452e-08,1.4417147059171568e-07,2.2329714185108915e-07,0.002182547562597613,-0.0022172527557633437,0.002182547562597613,2.747421916885637e-05,6.461317040054579e-07,6.946570469704663e-06,-0.0021550733434287568,4.1195981729397436e-05,0.0022187243188289425,-0.002177528337099545,7.343197263417505e-05,0.0022906847283984586,-0.0022172527557642835,0.997712605480273,0.9955575321368442,-4.3749999640604225
pccv3_n04_row_r18,row,18,4,4,1.0,-0.046746289980497534,4,True,True,False,False,0,-0.16287742591467103,-0.046746289980497534,-0.09891553079782868,-0.18339921704410056,3.987532667697606,0.06826896819912197,0.9874491745657418,0.9750190238991342,3.987532667697606,4.0,0.06826896819912197,0.024622825466869905,3.987532667697606,0.9874491745657418,0.9750190238991342,0.9972571946267976,4.6784431701325684e-07,5.079918472009701e-05,1.4410619479347824e-06,0.012430150666607596,0.9874491745657418,4.483012316930832e-05,1.2065863964098923e-05,3.679880598661887e-06,3.45692790397685e-06,9.304195231754e-07,1.8503601681698075e-06,1.8321046695115546e-07,4.1287116065600467e-07,7.174624972415621e-08,1.8321046695115546e-07,3.0206299387727287e-07,0.012430150666607596,-0.012467332302394052,0.012430150666607596,4.483012316930832e-05,1.4410619479347824e-06,1.2065863964098923e-05,-0.012385320543438287,6.796667666555092e-05,0.01248285875759264,-0.01241489208092709,0.00011996941953788015,0.01258730172193181,-0.01246733230239393,0.9874043444425724,0.9750190238991342,-5.62499997777402
pccv3_n04_row_r19,row,19,4,4,1.0,-0.031963017197795526,4,True,True,False,False,0,-0.10851069456564214,-0.031963017197795526,-0.06893221095428553,-0.12424096476639969,3.9991391007866794,0.007649350323035078,0.9990992731723756,0.9982952650068623,3.9991391007866794,4.0,0.007649350323035078,0.0027589199442662744,3.9991391007866794,0.9990992731723756,0.9982952650068623,0.9985348909109035,4.177422870464775e-07,4.535903682777552e-05,1.0021116516411065e-06,0.000804008165513319,0.9990992731723756,3.532565340083626e-05,7.88221870067652e-06,2.1214703831719775e-06,2.1214703831719775e-06,5.038933830977635e-07,1.1355412678573621e-06,1.3562106420955893e-07,3.2533802027383627e-07,4.686938564547165e-08,1.443678713636187e-07,1.9732748406629201e-07,0.000804008165513319,-0.000860899213320554,0.000804008165513319,3.532565340083626e-05,1.0021116516411065e-06,7.88221870067652e-06,-0.0007686825121124828,4.993977134437064e-05,0.0008507870562797821,-0.0008008472849354115,8.286125512785837e-05,0.0009437604684481137,-0.0008608992133202554,0.9990639475189748,0.9982952650068623,-3.124999972935729
pccv3_n04_row_r20,row,20,4,4,1.0,-0.038049622543748156,4,True,True,False,False,0,-0.12596887145162164,-0.038049622543748156,-0.08229956289932538,-0.15451509538601016,3.9967895938837583,0.02276937743547316,0.9967085238098066,0.9935362190605073,3.9967895938837583,4.0,0.02276937743547316,0.008212316977571549,3.9967895938837583,0.9967085238098066,0.9935362190605073,0.9982515728463994,5.696196924575369e-07,4.816890329277851e-05,8.287917621231765e-07,0.003172304749299351,0.9967085238098066,5.1275530647312955e-05,9.485019440129836e-06,3.277935006521703e-06,2.552858349936273e-06,7.785778076907108e-07,1.2836577924347489e-06,1.9685529819906497e-07,3.048954502973691e-07,7.241901709310965e-08,1.5331106038918673e-07,2.2306627663227925e-07,0.003172304749299351,-0.003210406116241682,0.003172304749299351,5.1275530647312955e-05,8.287917621231765e-07,9.485019440129836e-06,-0.003121029218652038,6.960412614663724e-05,0.00322187206404671,-0.0031522679379000725,0.0001103414052304022,0.0033207475214717627,-0.0032104061162413606,0.9966572482791592,0.9935362190605073,-4.124999980812748
pccv3_n04_row_r21,row,21,4,4,1.0,-0.029055591801142006,4,True,True,False,False,0,-0.12176387671449937,-0.029055591801142006,-0.06490485547017398,-0.11614334230984809,3.996799906787912,0.02344878697274991,0.9966394166318984,0.9934673318355978,3.996799906787912,4.0,0.02344878697274991,0.008457362170112007,3.996799906787912,0.9966394166318984,0.9934673318355978,0.9983456709519842,4.7219856899237104e-07,6.583451962644874e-05,8.821830676252776e-07,0.0031720847963006035,0.9966394166318984,9.57886608419964e-05,1.4689666907544455e-05,4.480095284906133e-06,2.8925669189561915e-06,8.821830676252776e-07,1.5482795011272654e-06,1.7371214568286818e-07,3.454678530410578e-07,8.734795232643459e-08,1.3528715508683172e-07,2.8640290956630425e-07,0.0031720847963006035,-0.0032000932120879177,0.0031720847963006035,9.57886608419964e-05,8.821830676252776e-07,1.4689666907544455e-05,-0.003076296135458607,0.00012130967053785922,0.00323927369756367,-0.003117964027025811,0.00017314830350366255,0.00337324151559117,-0.0032000932120875075,0.9965436279710563,0.9934673318355978,-3.4999999898756013
pccv3_n04_row_r22,row,22,4,4,1.0,-0.015632616413718554,4,True,True,False,False,0,-0.09047035207738757,-0.015632616413718554,-0.03301952708102034,-0.03678418660469884,3.999622815564554,0.0044066155866974415,0.9995544515678875,0.9992933094139264,3.999622815564554,4.0,0.0044066155866974415,0.0015893506135081022,3.999622815564554,0.9995544515678875,0.9992933094139264,0.9984594312938384,3.688242300507599e-07,8.478044461474056e-05,1.759561992616813e-06,0.0002611421539610858,0.9995544515678875,7.481847977225338e-05,1.3840027127207757e-05,3.08812746935248e-06,2.7252629264899687e-06,6.890543767953843e-07,1.2873230538989559e-06,1.636647599777501e-07,3.688242300507599e-07,7.262579699519218e-08,1.7422023011643643e-07,2.698375710393476e-07,0.0002611421539610858,-0.00037718443544587643,0.0002611421539610858,7.481847977225338e-05,1.759561992616813e-06,1.3840027127207757e-05,-0.00018632367418883243,9.749744731417742e-05,0.0003480509847984939,-0.00025055353748431653,0.00014329347326386114,0.0005204779087107441,-0.000377184435446883,0.9994796330881153,0.9992933094139264,-1.24999999046365
pccv3_n04_row_r23,row,23,4,4,1.0,-0.03820565710982848,4,True,True,False,False,0,-0.1445539524470629,-0.03820565710982848,-0.08499330409977521,-0.16399340598163178,3.993333881850756,0.041393427294316644,0.9932033240875277,0.9865111727305104,3.993333881850756,4.0,0.041393427294316644,0.014929523070727122,3.993333881850756,0.9932033240875277,0.9865111727305104,0.997683294469283,2.0881442908597964e-07,3.298954455033435e-05,9.358413445635179e-07,0.006692151357017268,0.9932033240875277,4.5091361153440235e-05,1.2918891267415862e-05,4.4646493555663525e-06,3.477072414254318e-06,1.2016440724067874e-06,1.8611427475177404e-06,2.0881442908597964e-07,5.332263248053863e-07,1.0499848888040431e-07,1.842780868833477e-07,3.442767908631582e-07,0.006692151357017268,-0.006666118149243783,0.006692151357017268,4.5091361153440235e-05,9.358413445635179e-07,1.2918891267415862e-05,-0.0066470599958638275,7.039035513111958e-05,0.0067262855573412515,-0.006655895202210132,0.00012770878182942548,0.006793826931073742,-0.006666118149244316,0.9931582327263742,0.9865111727305104,-4.999999977972232
pccv3_n04_row_r24,row,24,4,4,1.0,-0.03407552321746603,4,True,True,False,False,0,-0.11119746413281922,-0.03407552321746603,-0.07371530892335997,-0.13621484339310463,3.999007968736111,0.008407485983839636,0.998991446073555,0.9980804837901373,3.999007968736111,4.0,0.008407485983839636,0.0030323595838072275,3.999007968736111,0.998991446073555,0.9980804837901373,0.9986395661731642,2.870788090583718e-07,5.139297526397262e-05,6.469420828847794e-07,0.0009109622834177018,0.998991446073555,3.117141519145236e-05,7.88136801766875e-06,2.2580497428825842e-06,1.758570907971141e-06,4.733129388617983e-07,1.0020034994334208e-06,1.1967225215097375e-07,2.696855832863701e-07,4.4024961245028165e-08,1.1242167692693283e-07,1.741220994476914e-07,0.0009109622834177018,-0.000992031263888915,0.0009109622834177018,3.117141519145236e-05,6.469420828847794e-07,7.88136801766875e-06,-0.0008797908682262494,4.526464687132706e-05,0.0009632892795736176,-0.0009180246327022905,7.555214472397869e-05,0.0010675834086116228,-0.0009920312638876441,0.9989602746583635,0.9980804837901373,-3.3749999690170673
pccv3_n04_row_r25,row,25,4,4,1.0,-0.029931637617053183,4,True,True,False,False,0,-0.1099483434807543,-0.029931637617053183,-0.06573960826116523,-0.1201686074071537,3.9990416653312173,0.008449574353648657,0.9989882926901594,0.9980773332822552,3.9990416653312173,4.0,0.008449574353648657,0.0030475397544078714,3.9990416653312173,0.9989882926901594,0.9980773332822552,0.9983956456341971,2.870779028748872e-07,4.53539983216779e-05,9.412922050913142e-07,0.0009109594079042529,0.9989882926901594,3.759978523457598e-05,8.9307317867298e-06,2.558697496369864e-06,1.9927156138156934e-06,6.886640886504532e-07,1.4579018871135617e-06,1.443518349031681e-07,3.4628205038802735e-07,6.405573844354898e-08,1.443518349031681e-07,2.379959406694464e-07,0.0009109594079042529,-0.000958334668782701,0.0009109594079042529,3.759978523457598e-05,9.412922050913142e-07,8.9307317867298e-06,-0.000873359622669677,5.416553350656271e-05,0.000957541776333897,-0.0009033762428273343,9.171763010815553e-05,0.0010500522988909687,-0.0009583346687828132,0.9989506929049249,0.9980773332822552,-3.1874999745018475
pccv3_n04_row_r26,row,26,4,4,1.0,-0.01792916953466716,4,True,True,False,False,0,-0.10393196584735477,-0.01792916953466716,-0.04362233245203444,-0.06555717620372822,3.9990689593122046,0.010070860628725014,0.9987894060083871,0.9977573592736523,3.9990689593122046,4.0,0.010070860628725014,0.0036322951716363716,3.9990689593122046,0.9987894060083871,0.9977573592736523,0.9989076382434021,4.176127257293582e-07,3.3175087926922735e-05,2.898806877001956e-06,0.0010320467347347425,0.9987894060083871,0.00010877692555264595,2.0121707966341068e-05,4.7793245577649344e-06,4.217739118674046e-06,1.1351890836833655e-06,1.6516903707275998e-06,2.5329492204101866e-07,5.037371023178994e-07,1.0558903277632938e-07,1.853145236980305e-07,3.25237117818608e-07,0.0010320467347347425,-0.0009310406877953703,0.0010320467347347425,0.00010877692555264595,2.898806877001956e-06,2.0121707966341068e-05,-0.0009232698091820965,0.00014205574934848884,0.0010685382422643964,-0.0009264824929159076,0.00020799937537690377,0.001139040063172432,-0.0009310406877955282,0.9986806290828344,0.9977573592736523,-2.249999991775822
pccv3_n04_row_r27,row,27,4,4,1.0,-0.03813619285866097,4,True,True,False,False,0,-0.13802682874812666,-0.03813619285866097,-0.08480827907875034,-0.15533035711473128,3.994129876944951,0.037688676175414285,0.993959854288804,0.9880495529515954,3.994129876944951,4.0,0.037688676175414285,0.013593316553985053,3.994129876944951,0.993959854288804,0.9880495529515954,0.9986385619509477,3.040546259126018e-07,3.514393639328977e-05,1.3626782937382362e-06,0.0059103013372085594,0.993959854288804,6.565751709501877e-05,1.5595027240182904e-05,4.197344640027389e-06,3.704143643904225e-06,1.0612549222377442e-06,1.7497135639285795e-06,1.8441845284344833e-07,4.1559339888674944e-07,6.37333119072486e-08,1.528882673369977e-07,2.5207013839899575e-07,0.0059103013372085594,-0.005870123055049081,0.0059103013372085594,6.565751709501877e-05,1.3626782937382362e-06,1.5595027240182904e-05,-0.0058446438201135405,9.303370467467305e-05,0.0059471120065215,-0.0058540783018468275,0.00014955166642976615,0.006019674721479556,-0.00587012305504979,0.993894196771709,0.9880495529515954,-4.499999984938648
pccv3_n04_row_r28,row,28,4,4,1.5,0.1411643908197163,4,True,True,False,False,1,-0.33753200275717754,0.1411643908197163,0.07799214016271667,0.10175763999181903,3.531648507836721,0.6946327503787679,0.5310196141115325,0.06239644944643796,3.7061274420420087,4.0,0.6946327503787679,0.25053580605262743,3.531648507836721,0.5310196141115325,0.06239644944643796,0.9972932312328311,6.424631856876764e-07,6.156258118084313e-05,4.459578423141658e-06,0.46862316466509457,0.5310196141115325,0.00020185593252046162,5.103717238926369e-05,1.4622394707704497e-05,1.0697972500783273e-05,4.189386225340396e-06,5.379278393658586e-06,6.035383090117628e-07,1.1275580059667054e-06,2.0857725842040975e-07,2.6781850115485333e-07,5.669717713940062e-07,0.46862316466509457,-0.4683514921632792,0.46862316466509457,0.00020185593252046162,4.459578423141658e-06,5.103717238926369e-05,-0.4684213087325741,0.00029055660058315973,0.4686898292878842,-0.4683992726873011,0.00046784925494737143,0.4688193414182261,-0.46835149216327876,0.5308177581790121,0.06239644944643796,-7.749999995048105
pccv3_n04_row_r29,row,29,4,4,1.0,-0.020366006988199972,4,True,True,False,False,0,-0.09366095592165871,-0.020366006988199972,-0.04273354616864357,-0.06051023713092507,3.999646210302157,0.004148546682336983,0.9995748617046236,0.9992789428345187,3.999646210302157,4.0,0.004148546682336983,0.001496271931375982,3.999646210302157,0.9995748617046236,0.9992789428345187,0.9982402375727375,3.4648537441345285e-07,5.473948685100395e-05,1.370376239175068e-06,0.0002959188701049639,0.9995748617046236,5.473948685100395e-05,1.077884405564914e-05,2.405085200351943e-06,2.1224802397626414e-06,5.366470459251477e-07,1.2873493400502631e-06,1.1974214130045995e-07,3.4648537441345285e-07,5.3135253105427686e-08,1.3568562218152556e-07,2.38135683092242e-07,0.0002959188701049639,-0.0003537896978431654,0.0002959188701049639,5.473948685100395e-05,1.370376239175068e-06,1.077884405564914e-05,-0.00024117938325395993,7.27630768068362e-05,0.0003523752185695564,-0.0002796121417627202,0.00011047432679052555,0.0004642640246339797,-0.0003537896978434541,0.9995201222177726,0.9992789428345187,-1.6874999851109567
