sample_id,baseline_best_numeral,baseline_entropy,baseline_entropy_norm,baseline_expected_numeral,baseline_top1_prob,baseline_conditional_margin,baseline_vocab_numeral_mass,baseline_numprob_0,baseline_numprob_1,baseline_numprob_2,baseline_numprob_3,baseline_numprob_4,baseline_numprob_5,baseline_numprob_6,baseline_numprob_7,baseline_numprob_8,baseline_numprob_9,baseline_numprob_10,baseline_numprob_11,baseline_numprob_12,baseline_numprob_13,baseline_numprob_14,baseline_numprob_15,geom_top2_prob,geom_expected_minus_pred,geom_p_down1,geom_p_up1,geom_p_down2,geom_p_up2,geom_local_asymmetry,geom_up_mass,geom_down_mass,geom_signed_tail_mass,geom_up_distance_mass,geom_down_distance_mass,geom_signed_distance_mass,geom_up_boundary_gap,geom_down_boundary_gap,geom_up_down_logratio
pccv2_n05_dense_r07,4.0,0.23300067369856,0.084037229117175,4.058699729433782,0.9393202959044604,0.8792715583992367,0.9925544624403244,3.7634147002647006e-05,0.0004584777685759,1.0782363641999914e-05,3.7634147002647006e-05,0.9393202959044604,0.0600487375052238,6.60499849577241e-05,8.397313247750178e-06,2.726208465063052e-06,2.1231732874069977e-06,2.726208465063052e-06,6.892934463860204e-07,1.0675985744126108e-06,4.180776087721077e-07,7.810718024814204e-07,1.459234237450213e-06,0.0600487375052238,0.058699729433781656,3.7634147002647006e-05,0.0600487375052238,1.0782363641999914e-05,6.60499849577241e-05,0.06001110335822115,0.0601351756693163,0.000544528426223194,0.05959064724309311,0.06028489820180588,0.001585168768024935,0.05869972943378095,0.8792715583992367,0.9392826617574578,7.374999973445039
pccv2_n05_dense_r08,4.0,0.0171330531626761,0.0061794427082699,4.001123430631216,0.9977498685176942,0.9958237581570936,0.9967108233997664,4.77435024883845e-06,0.0002606706911968,2.895789806127161e-06,3.997514520593925e-05,0.9977498685176942,0.0019261103606006,1.0759164372097486e-05,2.4006940694093928e-06,8.296576701542715e-07,5.032128140143167e-07,4.7272469086017734e-07,1.3543789152569125e-07,1.633692816760863e-07,8.21472336971656e-08,1.3543789152569125e-07,2.232993326171838e-07,0.0019261103606006,0.0011234306312157827,3.997514520593925e-05,0.0019261103606006,2.895789806127161e-06,1.0759164372097486e-05,0.0018861352153946606,0.0019418155058481773,0.0003083159764577049,0.0016334995293904725,0.0019703068306202824,0.0008468761994039473,0.0011234306312163352,0.9958237581570936,0.9977098933724883,3.8749999755036186
pccv2_n05_dense_r09,4.0,0.0077372563169943,0.0027906253296536,4.000004832521583,0.9991257686418268,0.9984995898475112,0.9963117284364316,5.4175080710767416e-06,0.000203290490582,3.285884744348692e-06,2.280856091566221e-05,0.9991257686418268,0.0006261787943156,8.390800643578614e-06,2.121526643200624e-06,8.843838812863784e-07,5.039067460258498e-07,6.470290695376059e-07,1.1243679294062207e-07,1.7414551158768785e-07,7.259464967839065e-08,1.1968834306378685e-07,2.236072630806808e-07,0.0006261787943156,4.832521582898153e-06,2.280856091566221e-05,0.0006261787943156,3.285884744348692e-06,8.390800643578614e-06,0.0006033702333999377,0.0006394289138595802,0.00023480244431308764,0.00040462646954649256,0.0006657543560197762,0.0006609218344346666,4.8325215851096e-06,0.9984995898475112,0.9991029600809112,3.312499957753691
pccv2_n05_dense_r10,5.0,0.6389132862802462,0.2304392574186454,4.676865814525635,0.678199047509588,0.3578405013652443,0.9926111253673752,2.552596333635261e-05,0.0007940894435689,1.6480800613768466e-05,3.079018912191943e-05,0.3203585461443437,0.678199047509588,0.000545769160966,1.8675193720794536e-05,3.677363680324498e-06,2.2304338190304955e-06,1.9683509367143422e-06,4.976770552407484e-07,7.241158426277572e-07,3.875912803381657e-07,6.003131184741472e-07,9.897490075086524e-07,0.3203585461443437,-0.32313418547436523,0.3203585461443437,0.000545769160966,3.079018912191943e-05,1.8675193720794536e-05,-0.31981277698337773,0.0005755199494270533,0.3212254325409847,-0.3206499125915576,0.0006393710410221541,0.32377355651538625,-0.3231341854743641,0.677653278348622,0.3578405013652443,-6.374999998170912
pccv2_n05_dense_r11,5.0,0.0124499041575954,0.0044903537469264,5.000372222638763,0.9984972062148708,0.9973280861846968,0.997362267508194,1.220086235225199e-05,0.0001582231904211,3.7210527808523392e-06,3.084861105612741e-06,0.0001396314754637,0.9984972062148708,0.0011691200301739,1.076722323472338e-05,1.757700874658586e-06,8.838275044054799e-07,1.2080489664743606e-06,4.174905514737105e-07,6.883255525310332e-07,2.378789457171616e-07,1.6349164904150484e-07,6.883255525310332e-07,0.0011691200301739,0.0003722226387630201,0.0001396314754637,0.0011691200301739,3.084861105612741e-06,1.076722323472338e-05,0.0010294885547102,0.001185932343005456,0.0003168614421235171,0.0008690709008819389,0.001223084068226297,0.0008508614294631425,0.0003722226387631544,0.9973280861846969,0.9983575747394071,2.124999993693962
pccv2_n05_dense_r12,4.0,0.0068007400162318,0.0024528484739482,3.999720528587806,0.999269364208359,0.9989341466814592,0.9962921490238764,3.0872466908168595e-06,8.475626400801428e-05,1.6524840739171575e-06,0.0003352175268998,0.999269364208359,0.0002958284291811,6.535701295746717e-06,1.4583120768022652e-06,7.805782054556759e-07,4.178134053229949e-07,3.463794789788727e-07,1.1970554481752892e-07,1.0563977252367077e-07,4.990069517935132e-08,1.0563977252367077e-07,1.741705399916989e-07,0.0003352175268998,-0.0002794714121940878,0.0003352175268998,0.0002958284291811,1.6524840739171575e-06,6.535701295746717e-06,-3.938909771870002e-05,0.0003059222699684425,0.0004247135216725483,-0.00011879125170410584,0.00032566886164098267,0.0006051402738349445,-0.00027947141219396185,0.9989735357791779,0.9989341466814592,-0.12499999960294116
pccv2_n05_dense_r13,4.0,0.3719784445025881,0.1341628643003685,4.1172838101865565,0.8801133713755952,0.7610029789801489,0.9894601297658738,2.009168422409632e-05,0.0006250339756288,5.756363907203803e-06,4.527730933270388e-05,0.8801133713755952,0.1191103923954462,7.012686853512177e-05,5.079973318257115e-06,1.4554367236024403e-06,1.0003060560906168e-06,8.827669961365819e-07,2.865924833982601e-07,3.456965227316616e-07,1.7382712802422866e-07,2.529169789029916e-07,4.725111234014848e-07,0.1191103923954462,0.11728381018655654,4.527730933270388e-05,0.1191103923954462,5.756363907203803e-06,7.012686853512177e-05,0.11906511508611349,0.11919046929131187,0.000696159333092804,0.11849430995821907,0.1192960688874872,0.0020122587009298964,0.1172838101865573,0.761002978980149,0.8800680940662625,7.874999977922277
pccv2_n05_dense_r14,5.0,0.0475885862865222,0.0171639543596205,4.997633126385698,0.993246155433422,0.9896639504642464,0.9920657681726084,3.979470260184535e-05,0.000905723256496,1.0710598904050428e-05,9.452070357650463e-06,0.0021727171431799,0.993246155433422,0.0035822049691755,2.4136707222165312e-05,2.708063497726871e-06,1.8612230082728588e-06,1.2016958926450596e-06,5.676409462517833e-07,9.962408862005426e-07,5.009413768473875e-07,3.901335365616132e-07,8.791794963001114e-07,0.0035822049691755,-0.0023668736143021007,0.0021727171431799,0.0035822049691755,9.452070357650463e-06,2.4136707222165312e-05,0.0014094878259956001,0.0036154467950384717,0.0031383977715394463,0.00047704902349902543,0.0036787460052970775,0.0060456196196005795,-0.002366873614303502,0.9896639504642465,0.9910734382902421,0.4999999998188998
pccv2_n05_dense_r15,4.0,0.0161307576720492,0.0058179410248117,4.001534652357146,0.9978703368758248,0.995943993956584,0.9961661000633696,7.395551153027252e-06,0.0001395438130344,2.8961394439015604e-06,2.2779901268589717e-05,0.9978703368758248,0.0019263429192408,2.1399736821314448e-05,4.213858026413902e-06,1.8698881642847373e-06,1.0008790099858009e-06,1.0008790099858009e-06,2.0979563765354123e-07,3.2493784011907255e-07,1.1953795103845988e-07,1.970847625330193e-07,3.682028108738028e-07,0.0019263429192408,0.0015346523571455606,2.2779901268589717e-05,0.0019263429192408,2.8961394439015604e-06,2.1399736821314448e-05,0.0019035630179722101,0.0019570477192750024,0.00017261540489991854,0.0017844323143750838,0.0020114381810184693,0.00047678582387170184,0.0015346523571467675,0.9959439939565841,0.9978475569745562,4.4374999566207345
pccv2_n05_dense_r16,4.0,0.6586386083356492,0.2375536634959623,4.344991884897454,0.6503490254066389,0.3022422770315482,0.9825796779879852,0.0001030551683536,0.0011079474738636,1.0861934831569554e-05,3.561491318829279e-05,0.6503490254066389,0.3481067483750906,0.0002472164972792,2.160153679170339e-05,4.527928091504424e-06,3.312702958491176e-06,3.312702958491176e-06,6.943802623488811e-07,1.3809400458716016e-06,7.391639416523134e-07,1.3809400458716016e-06,2.579935658155888e-06,0.3481067483750906,0.34499188489745425,3.561491318829279e-05,0.3481067483750906,1.0861934831569554e-05,0.0002472164972792,0.34807113346190227,0.34839349510312395,0.0012574794902370625,0.3471360156128869,0.34878528677531023,0.0037934018778566325,0.3449918848974536,0.30224227703154827,0.6503134104934506,9.187499971924748
pccv2_n05_dense_r17,5.0,0.0735150334354666,0.0265149435420335,4.986039069485631,0.9868505785431346,0.9744279630884054,0.9938972810263637,2.2528336513585235e-05,0.0004250785253702,4.167323225865835e-06,5.350948941564882e-06,0.0124226154547292,0.9868505785431346,0.0002578231584224,7.313880034614649e-06,1.2709617755384658e-06,7.241721905913363e-07,8.205945975225877e-07,1.830994039621513e-07,4.392326365049061e-07,1.830994039621513e-07,2.835899045184306e-07,6.390797151347556e-07,0.0124226154547292,-0.013960930514368641,0.0124226154547292,0.0002578231584224,5.350948941564882e-06,7.313880034614649e-06,-0.012164792296306801,0.00026968086808474944,0.012879740588780416,-0.012610059720695666,0.00029784459197124087,0.014258775106338654,-0.013960930514367413,0.9865927553847122,0.9744279630884054,-3.8749999962022352
pccv2_n05_dense_r18,5.0,0.0306237342993094,0.0110451774017787,4.995178594501735,0.9958774376693867,0.993080222904002,0.9976831003393158,3.748269929720031e-05,0.0006241429785698,1.008833165635541e-05,5.748158107980577e-06,0.0027972147653847,0.9958774376693867,0.0006241429785698,1.467843594781814e-05,2.3961887983241767e-06,1.8661537125217971e-06,1.6468748710472298e-06,6.058514072401461e-07,8.815085960687682e-07,4.718375503835384e-07,3.674674537211931e-07,8.281006901293685e-07,0.0027972147653847,-0.00482140549826493,0.0027972147653847,0.0006241429785698,5.748158107980577e-06,1.467843594781814e-05,-0.0021730717868149,0.0006478853975970543,0.0034746769330160363,-0.002826791535418982,0.0007015559890695074,0.005522961487334929,-0.004821405498265422,0.9952532946908169,0.993080222904002,-1.4999999987553667
pccv2_n05_dense_r19,5.0,0.041971015324113,0.0151378439172931,4.992722963938953,0.9934743293848888,0.9875669150842908,0.9963103913490272,1.7662848909597207e-05,0.0003776483614991,3.941114305875944e-06,3.941114305875944e-06,0.0059074143005979,0.9934743293848888,0.0002021406014538,7.362970869731031e-06,1.279492483543915e-06,9.36096698080482e-07,9.964697481179774e-07,3.235063623744547e-07,5.677713478415726e-07,2.854933627618659e-07,3.443707301722801e-07,8.261024365756926e-07,0.0059074143005979,-0.007277036061046793,0.0059074143005979,0.0002021406014538,3.941114305875944e-06,7.362970869731031e-06,-0.0057052736991441,0.00021506287549299927,0.0063106077396183485,-0.006095544864125349,0.00024899150162534576,0.007526027562671666,-0.00727703606104632,0.9932721887834349,0.9875669150842908,-3.3749999952226566
pccv2_n05_distractors_r00,6.0,0.3903172050521824,0.140777174025606,6.06182255440886,0.8974075976183791,0.8139356883121369,0.9432201734626702,1.6983893244745504e-05,0.0014362135334743,2.8001706051912125e-05,1.807926024988405e-05,4.074224190019468e-05,0.0164365934939846,0.8974075976183791,0.0834719093062421,0.0011185242245275,2.321422967576349e-05,1.0199620683825553e-06,3.311332021123224e-07,3.636786753425117e-07,2.137956639951703e-07,7.38858044177849e-08,1.3803685541515444e-07,0.0834719093062421,0.06182255440886042,0.0164365934939846,0.0834719093062421,4.074224190019468e-05,0.0011185242245275,0.0670353158122575,0.08461578825271504,0.017976614128905635,0.0666391741238094,0.08578984801844257,0.02396729360958226,0.06182255440886031,0.8139356883121369,0.8809710041243944,1.6249999999511457
pccv2_n05_distractors_r01,6.0,0.7393781081399083,0.2666742824888273,6.380433595753413,0.613869462800135,0.2415388125505292,0.9606980587257894,9.63148657662278e-06,0.0011850468435664,2.459486258753852e-05,1.4917538230761307e-05,2.310473519283613e-05,0.0036502012543103,0.613869462800135,0.3723306502496057,0.0087563776069728,0.000132958570969,2.2876785807863527e-06,3.096036286850532e-07,2.1278725467001818e-07,1.250911738474651e-07,4.0611158234331813e-08,7.828005633641167e-08,0.3723306502496057,0.38043359575341285,0.0036502012543103,0.3723306502496057,2.310473519283613e-05,0.0087563776069728,0.3686804489952954,0.3812230404794001,0.004907496720464459,0.3763155437589356,0.39025616168044275,0.009822565927030147,0.3804335957534126,0.24153881255052928,0.6102192615458247,4.624999999728746
pccv2_n05_distractors_r02,5.0,0.7496983637371994,0.270396527881557,5.457911179324197,0.5260875516051791,0.061816916825295,0.919161596368923,2.5424745340735256e-05,0.0035447500395943,5.0563143713708e-05,4.462181771228707e-05,0.0013040406636584,0.5260875516051791,0.464270634779884,0.004551549146644,0.0001070421760819,9.956473332256656e-06,1.2658235345147163e-06,3.515065005320153e-07,6.364960452927887e-07,5.276737551543927e-07,3.626645146169866e-07,7.21244509106676e-07,0.464270634779884,0.45791117932419656,0.0013040406636584,0.464270634779884,4.462181771228707e-05,0.004551549146644,0.4629665941162256,0.46894304798480146,0.00496940041001943,0.46397364757478204,0.47376227693950335,0.01585109761530497,0.4579111793241984,0.061816916825295054,0.5247835109415206,5.874999999235317
pccv2_n05_distractors_r03,5.0,0.7612700554098814,0.2745701334292755,5.402476324771168,0.5832141073014931,0.1823773041135292,0.9507739151656552,1.4172587609594054e-05,0.0002082646546123,4.3654643147838527e-05,0.0001956465370651,0.0094267780671096,0.5832141073014931,0.4008368031879639,0.0057176299200086,0.0003225666071981,1.7095403887261334e-05,1.590120260423604e-06,3.3330731352445655e-07,5.162364659430247e-07,3.131132442561412e-07,2.1519937582470482e-07,3.131132442561412e-07,0.4008368031879639,0.40247632477116824,0.0094267780671096,0.4008368031879639,0.0001956465370651,0.0057176299200086,0.39141002512085427,0.4068973762089621,0.009888516489544433,0.3970088597194177,0.4133292813983483,0.010852956627180485,0.4024763247711678,0.18237730411352926,0.5737873292343836,3.749999999896422
pccv2_n05_distractors_r04,6.0,0.7058826518065677,0.2545933503027215,5.622526798296076,0.6181898637354084,0.2432387578563081,0.9085087502184024,3.385378845928593e-05,0.001193387179422,1.5022527564862037e-05,2.185764863273953e-05,0.0006799715180887,0.3749511058791002,0.6181898637354084,0.004719937854764,0.0001830118513334,8.04097956433396e-06,1.5833627562956909e-06,3.532959853853167e-07,5.471955265505804e-07,4.003367993140917e-07,2.666818009925666e-07,7.961647932485805e-07,0.3749511058791002,-0.37747320170392396,0.3749511058791002,0.004719937854764,0.0006799715180887,0.0001830118513334,-0.3702311680243362,0.00491493772332352,0.3768951985412678,-0.3719802608179443,0.00513356889537759,0.382606770599301,-0.3774732017039234,0.6134699258806444,0.24323875785630822,-4.374999999790809
pccv2_n05_distractors_r05,5.0,0.1757183564250491,0.0633770003518944,5.004917548605351,0.9656385921429944,0.945597402537775,0.8990990200532565,4.620694021774413e-06,0.0003907409916256,5.2359322828688095e-06,1.5150672417667178e-05,0.0137740947498844,0.9656385921429944,0.0200411896052194,0.0001191692694749,7.618236519096397e-06,1.5968691244129467e-06,4.870175668326654e-07,1.9677288466604958e-07,2.863028578187596e-07,2.6068171853669534e-07,3.563096634663437e-07,4.037517439696489e-07,0.0200411896052194,0.004917548605351207,0.0137740947498844,0.0200411896052194,1.5150672417667178e-05,0.0001191692694749,0.006267094855335,0.020171564816773097,0.014189843040232311,0.005981721776540785,0.020323719933530222,0.015406171328179612,0.004917548605350611,0.945597402537775,0.95186449739311,0.37499999997729494
pccv2_n05_distractors_r06,6.0,0.597218876083393,0.2154011777126978,6.189651720564623,0.7843361933690107,0.5860249472625566,0.9357506566496312,9.583980679786982e-06,0.0013362106655878,2.9520738769584745e-05,1.9060021485645132e-05,4.295242146293249e-05,0.0111879549255096,0.7843361933690107,0.1983112461064541,0.00466383348632,5.870899932082383e-05,2.745856437774356e-06,4.771583013408416e-07,5.406911910323691e-07,4.210907229758197e-07,1.549106198508232e-07,3.955781257930556e-07,0.1983112461064541,0.18965172056462265,0.0111879549255096,0.1983112461064541,4.295242146293249e-05,0.00466383348632,0.1871232911809445,0.20303852387749366,0.01262528275349535,0.19041324112399832,0.20783940056461234,0.01818767999998846,0.18965172056462387,0.5860249472625566,0.7731482384435011,2.874999999915664
pccv2_n05_distractors_r07,6.0,0.3083701071430846,0.1112210060834316,6.057715553980485,0.9230157788142233,0.8561527400581406,0.9582582820662112,1.0595205722554702e-05,0.0007427812660776,1.5415933362430724e-05,8.783734057109455e-06,1.4481929176129494e-05,0.0079856511859716,0.9230157788142233,0.0668630387560827,0.0013036217201325,3.69809016765782e-05,1.6248274222975725e-06,4.108207087061863e-07,3.513935735529602e-07,2.491753554751748e-07,7.840650434200109e-08,1.559299530439042e-07,0.0668630387560827,0.05771555398048456,0.0079856511859716,0.0668630387560827,1.4481929176129494e-05,0.0013036217201325,0.058877387570111094,0.0682065119314092,0.008777709254367425,0.05942880267704177,0.06959566152515193,0.011880107544668238,0.05771555398048368,0.8561527400581406,0.9150301276282516,2.1249999998897398
pccv2_n05_distractors_r08,4.0,0.4962532890427801,0.178985539781714,4.115548118591294,0.857474169378957,0.7414276597979766,0.8618704038781857,4.36774271469899e-06,3.657066200468933e-05,2.848126020669172e-05,0.0177963086292609,0.857474169378957,0.1160465095809803,0.0084063809587191,0.0001744688707122,2.675566788355584e-05,3.0019027403299915e-06,9.745751314179231e-07,4.603566952150058e-07,4.324650930386183e-07,2.792204500518852e-07,4.062633576113232e-07,4.324650930386183e-07,0.1160465095809803,0.11554811859129366,0.0177963086292609,0.1160465095809803,2.848126020669172e-05,0.0084063809587191,0.0982502009517194,0.12466010232685584,0.01786572829418698,0.10679437403266887,0.13352857269784033,0.01798045410654715,0.11554811859129317,0.7414276597979768,0.8396778607496962,1.8749999999524263
pccv2_n05_distractors_r09,6.0,0.2579065575317489,0.0930201278909495,5.938812059658575,0.9357303357543876,0.8759110967233753,0.9209857334329355,1.4681417979397706e-05,0.0009083071670742,1.6636226072182e-05,1.009038117468906e-05,7.00411279126484e-05,0.0598192390310123,0.9357303357543876,0.0033747705341833,5.124318384994444e-05,2.715789250453254e-06,5.692603519975468e-07,1.19323452032328e-07,3.243547713684818e-07,2.862420810712198e-07,1.6827303863319818e-07,4.719334076315905e-07,0.0598192390310123,-0.06118794034142461,0.0598192390310123,0.0033747705341833,7.00411279126484e-05,5.124318384994444e-05,-0.056444468496829,0.0034306688943864317,0.06083899535122542,-0.057408326456838986,0.00349782133647616,0.06468576167789777,-0.061187940341421616,0.9323555652202042,0.8759110967233753,-2.874999999720428
