sample_id,ground_truth,condition,replicate,layer,head,head_name,alpha,baseline_best_numeral,modulated_best_numeral,baseline_correct,modulated_correct,baseline_gt_logp,modulated_gt_logp,delta_gt_logp,baseline_margin,modulated_margin,delta_margin,baseline_entropy,modulated_entropy,delta_entropy,baseline_entropy_norm,modulated_entropy_norm,delta_entropy_norm,baseline_expected_numeral,modulated_expected_numeral,response_expected_numeral_shift,baseline_top1_prob,modulated_top1_prob,baseline_conditional_margin,modulated_conditional_margin,baseline_vocab_numeral_mass,modulated_vocab_numeral_mass,delta_vocab_numeral_mass,response_l1,response_l2,response_tv,response_js,numeral_changed,hook_calls,baseline_numprob_1,modulated_numprob_1,delta_numprob_1,baseline_numprob_2,modulated_numprob_2,delta_numprob_2,baseline_numprob_3,modulated_numprob_3,delta_numprob_3,baseline_numprob_4,modulated_numprob_4,delta_numprob_4,baseline_numprob_5,modulated_numprob_5,delta_numprob_5,baseline_numprob_6,modulated_numprob_6,delta_numprob_6,baseline_numprob_7,modulated_numprob_7,delta_numprob_7,baseline_numprob_8,modulated_numprob_8,delta_numprob_8,baseline_numprob_9,modulated_numprob_9,delta_numprob_9,baseline_numprob_10,modulated_numprob_10,delta_numprob_10
pccv1_n07_distractors_r00,7,distractors,0,18,13,L18H13,1.0,6,6,False,False,-1.578229308128357,-1.578229308128357,0.0,-1.25,-1.25,0.0,0.6567494754875504,0.6567494754875504,0.0,0.28522267319709804,0.28522267319709804,0.0,6.258346406446368,6.258346406446368,0.0,0.7550312743455231,0.7550312743455231,0.5387111924660686,0.5387111924660686,0.9538649259898193,0.9538649259898193,0.0,0.0,0.0,0.0,0.0,False,0,0.0018715354147351398,0.0018715354147351398,0.0,1.72362452802611e-05,1.72362452802611e-05,0.0,7.1851360192038e-06,7.1851360192038e-06,0.0,4.358005289852686e-06,4.358005289852686e-06,0.0,0.0007329037989351774,0.0007329037989351774,0.0,0.7550312743455231,0.7550312743455231,0.0,0.21632008187945453,0.21632008187945453,0.0,0.02583574947456308,0.02583574947456308,0.0,0.00017407991064125627,0.00017407991064125627,0.0,5.595789558230476e-06,5.595789558230476e-06,0.0
pccv1_n07_distractors_r00,7,distractors,0,18,13,L18H13,0.5,6,6,False,False,-1.578229308128357,-2.862769842147827,-1.2845405340194702,-1.25,-2.75,-1.5,0.6567494754875504,0.2810069349205665,-0.37574254056698386,0.28522267319709804,0.12203976121254823,-0.16318291198454982,6.258346406446368,6.058111986861647,-0.20023441958472077,0.7550312743455231,0.932309723850201,0.5387111924660686,0.8727091572222415,0.9538649259898193,0.9582181985642819,0.004353272574462608,0.3590337196524497,0.23765351983517574,0.17951685982622484,0.03330838082449902,False,1,0.0018715354147351398,0.0012369702972606252,-0.0006345651174745146,1.72362452802611e-05,1.462774927678994e-05,-2.608496003471161e-06,7.1851360192038e-06,6.909659500237135e-06,-2.7547651896666523e-07,4.358005289852686e-06,8.334640302385088e-06,3.976635012532402e-06,0.0007329037989351774,0.002967337485469651,0.0022344336865344734,0.7550312743455231,0.932309723850201,0.17727844950467797,0.21632008187945453,0.05960056662795952,-0.15671951525149502,0.02583574947456308,0.003810136751233323,-0.022025612723329757,0.00017407991064125627,4.2326795979680776e-05,-0.0001317531146615755,5.595789558230476e-06,3.0661428168064068e-06,-2.5296467414240695e-06
pccv1_n07_distractors_r00,7,distractors,0,18,13,L18H13,1.5,6,7,False,True,-1.578229308128357,-0.6006002426147461,0.9776290655136108,-1.25,0.625,1.875,0.6567494754875504,0.9495483132657984,0.292798837778248,0.28522267319709804,0.4123835927518765,0.12716091955477848,6.258346406446368,6.790122999100665,0.531776592654297,0.7550312743455231,0.5753110213180508,0.5387111924660686,0.26736922220463166,0.9538649259898193,0.9533665816777557,-0.0004983443120636366,0.8953132031001427,0.5800104019719834,0.44765660155007136,0.10575093023805085,True,1,0.0018715354147351398,0.002664218586229906,0.0007926831714947663,1.72362452802611e-05,1.4882203158652838e-05,-2.3540421216082625e-06,7.1851360192038e-06,6.603937619732348e-06,-5.81198399471452e-07,4.358005289852686e-06,2.7529307739925075e-06,-1.6050745158601781e-06,0.0007329037989351774,0.00017031779600483612,-0.0005625860029303412,0.7550312743455231,0.3079417991134191,-0.44708947523210396,0.21632008187945453,0.5753110213180508,0.3589909394385963,0.02583574947456308,0.11328545697117318,0.0874497074966101,0.00017407991064125627,0.0005944675198159022,0.000420387609174646,5.595789558230476e-06,8.47962375395668e-06,2.8838341957262036e-06
pccv1_n07_distractors_r01,7,distractors,1,18,13,L18H13,1.0,8,8,False,False,-1.8218567371368408,-1.8218567371368408,0.0,-1.5,-1.5,0.0,0.7304517064856061,0.7304517064856061,0.0,0.31723114542351244,0.31723114542351244,0.0,7.880391940868287,7.880391940868287,0.0,0.7558684591865138,0.7558684591865138,0.5872114088370801,0.5872114088370801,0.9588996779687022,0.9588996779687022,0.0,0.0,0.0,0.0,0.0,False,0,0.0024057636165861875,0.0024057636165861875,0.0,1.62099077408859e-05,1.62099077408859e-05,0.0,7.193102956680593e-06,7.193102956680593e-06,0.0,3.3977812471584123e-06,3.3977812471584123e-06,0.0,2.3585276594742104e-05,2.3585276594742104e-05,0.0,0.0024057636165861875,0.0024057636165861875,0.0,0.1686570503494337,0.1686570503494337,0.0,0.7558684591865138,0.7558684591865138,0.0,0.07030671864168482,0.07030671864168482,0.0,0.00030585852065590955,0.00030585852065590955,0.0
pccv1_n07_distractors_r01,7,distractors,1,18,13,L18H13,0.5,8,7,False,True,-1.8218567371368408,-0.6643363237380981,1.1575204133987427,-1.5,0.25,1.75,0.7304517064856061,0.8990999546255712,0.16864824813996515,0.31723114542351244,0.39047414897334964,0.0732430035498372,7.880391940868287,7.394624776369623,-0.48576716449866364,0.7558684591865138,0.5315628231276612,0.5872114088370801,0.11758128022419195,0.9588996779687022,0.9681168840306782,0.009217206061975958,0.7983295286289008,0.5030340290494082,0.3991647643144504,0.09464003662278667,True,1,0.0024057636165861875,0.001493050571626567,-0.0009127130449596206,1.62099077408859e-05,1.3750520383303306e-05,-2.459387357582594e-06,7.193102956680593e-06,7.834810345518692e-06,6.417073888380996e-07,3.3977812471584123e-06,6.495285911856039e-06,3.097504664697627e-06,2.3585276594742104e-05,0.00017831946154168334,0.00015473418494694124,0.0024057636165861875,0.03850628175580856,0.03610051813922237,0.1686570503494337,0.5315628231276612,0.36290577277822755,0.7558684591865138,0.4139815429034693,-0.3418869162830445,0.07030671864168482,0.014165669413916959,-0.05614104922776786,0.00030585852065590955,8.42321493350789e-05,-0.00022162637132083063
pccv1_n07_distractors_r01,7,distractors,1,18,13,L18H13,1.5,8,8,False,False,-1.8218567371368408,-3.625495672225952,-1.8036389350891113,-1.5,-3.25,-1.75,0.7304517064856061,0.7090156858977423,-0.021436020587863758,0.31723114542351244,0.3079215999682387,-0.009309545455273738,7.880391940868287,8.180420697878166,0.30002875700987897,0.7558684591865138,0.7288588606075392,0.5872114088370801,0.4922330331553061,0.9588996779687022,0.9424988687048881,-0.016400809263814153,0.3390916786773509,0.2193457229084115,0.16954583933867545,0.05252661703606758,False,1,0.0024057636165861875,0.004333953207363025,0.0019281895907768375,1.62099077408859e-05,2.420926437696796e-05,7.999356636082061e-06,7.193102956680593e-06,8.90609065017068e-06,1.712987693490087e-06,3.3977812471584123e-06,3.7126109358700293e-06,3.14829688711617e-07,2.3585276594742104e-05,1.217318260818649e-05,-1.1412093986555614e-05,0.0024057636165861875,0.00027706035911666857,-0.002128703257469519,0.1686570503494337,0.028260924941188828,-0.14039612540824487,0.7558684591865138,0.7288588606075392,-0.02700959857897456,0.07030671864168482,0.23662582745223312,0.1663191088105483,0.00030585852065590955,0.0015943722839878896,0.00128851376333198
pccv1_n07_distractors_r02,7,distractors,2,18,13,L18H13,1.0,8,8,False,False,-1.5420113801956177,-1.5420113801956177,0.0,-1.25,-1.25,0.0,0.6166906806097533,0.6166906806097533,0.0,0.26782535962997656,0.26782535962997656,0.0,7.782860448847001,7.782860448847001,0.0,0.7642193513761701,0.7642193513761701,0.5452668413535142,0.5452668413535142,0.9771540907238432,0.9771540907238432,0.0,0.0,0.0,0.0,0.0,False,0,0.0013019392153398464,0.0013019392153398464,0.0,1.446323823621226e-05,1.446323823621226e-05,0.0,6.02917470223887e-06,6.02917470223887e-06,0.0,2.218009420184633e-06,2.218009420184633e-06,0.0,1.1263981264110393e-05,1.1263981264110393e-05,0.0,0.0014752904078493849,0.0014752904078493849,0.0,0.21895251002265587,0.21895251002265587,0.0,0.7642193513761701,0.7642193513761701,0.0,0.013997165671588591,0.013997165671588591,0.0,1.9768902773490493e-05,1.9768902773490493e-05,0.0
pccv1_n07_distractors_r02,7,distractors,2,18,13,L18H13,0.5,8,7,False,True,-1.5420113801956177,-0.6705247163772583,0.8714866638183594,-1.25,0.125,1.375,0.6166906806097533,0.7857683198433989,0.1690776392336456,0.26782535962997656,0.34125484536237755,0.07342948573240099,7.782860448847001,7.457022557246524,-0.32583789160047694,0.7642193513761701,0.5214590284693318,0.5452668413535142,0.061273051020374114,0.9771540907238432,0.980786834645869,0.0036327439220258384,0.6237758454783661,0.42905626474640857,0.31188792273918303,0.0536125773994723,True,1,0.0013019392153398464,0.0008883679236003317,-0.00041357129173951476,1.446323823621226e-05,1.1904136985709686e-05,-2.559101250502574e-06,6.02917470223887e-06,5.9857759849066425e-06,-4.339871733222727e-08,2.218009420184633e-06,3.4105923488866294e-06,1.1925829287019965e-06,1.1263981264110393e-05,4.4229234548107044e-05,3.296525328399665e-05,0.0014752904078493849,0.010822536864143724,0.00934724645629434,0.21895251002265587,0.5214590284693318,0.3025065184466759,0.7642193513761701,0.4601859774489577,-0.30403337392721247,0.013997165671588591,0.006564200423973389,-0.007432965247615202,1.9768902773490493e-05,1.4359130125414115e-05,-5.409772648076377e-06
pccv1_n07_distractors_r02,7,distractors,2,18,13,L18H13,1.5,8,8,False,False,-1.5420113801956177,-2.5319089889526367,-0.989897608757019,-1.25,-2.375,-1.125,0.6166906806097533,0.4457665895508964,-0.17092409105885692,0.26782535962997656,0.19359397005878604,-0.07423138957119052,7.782860448847001,7.939510145329478,0.15664969648247684,0.7642193513761701,0.8816994438729545,0.5452668413535142,0.7996886204637856,0.9771540907238432,0.9694707298665435,-0.007683360857299704,0.27617507970500665,0.1815590684475164,0.13808753985250333,0.020653739850201594,False,1,0.0013019392153398464,0.001702080338334216,0.0004001411229943696,1.446323823621226e-05,1.5675617980432497e-05,1.2123797442202369e-06,6.02917470223887e-06,6.534569771031831e-06,5.053950687929615e-07,2.218009420184633e-06,1.9929311811048804e-06,-2.250782390797525e-07,1.1263981264110393e-05,5.76673758265852e-06,-5.497243681451873e-06,0.0014752904078493849,0.0003351594907535119,-0.001140130917095873,0.21895251002265587,0.08201082340916892,-0.13694168661348693,0.7642193513761701,0.8816994438729545,0.11748009249678437,0.013997165671588591,0.03418719748184365,0.02019003181025506,1.9768902773490493e-05,3.532555042996949e-05,1.5556647656479e-05
pccv1_n07_distractors_r03,7,distractors,3,18,13,L18H13,1.0,8,8,False,False,-1.7727822065353394,-1.7727822065353394,0.0,-1.5,-1.5,0.0,0.6646780126614206,0.6646780126614206,0.0,0.28866599314127467,0.28866599314127467,0.0,7.871401627241376,7.871401627241376,0.0,0.7752790331586379,0.7752790331586379,0.6022908983302312,0.6022908983302312,0.9819155682203018,0.9819155682203018,0.0,0.0,0.0,0.0,0.0,False,0,0.0002768506763597715,0.0002768506763597715,0.0,7.377820621947401e-06,7.377820621947401e-06,0.0,5.745852477732996e-06,5.745852477732996e-06,0.0,3.075533205290743e-06,3.075533205290743e-06,0.0,2.4190942501860324e-05,2.4190942501860324e-05,0.0,0.0016959159991479348,0.0016959159991479348,0.0,0.1729881348284067,0.1729881348284067,0.0,0.7752790331586379,0.7752790331586379,0.0,0.04956193042823584,0.04956193042823584,0.0,0.00015774476040493718,0.00015774476040493718,0.0
pccv1_n07_distractors_r03,7,distractors,3,18,13,L18H13,0.5,8,8,False,False,-1.7727822065353394,-0.8726257085800171,0.9001564979553223,-1.5,-0.25,1.25,0.6646780126614206,0.8159260759636049,0.15124806330218432,0.28866599314127467,0.35435219243196703,0.06568619929069236,7.871401627241376,7.5664589015575885,-0.30494272568378733,0.7752790331586379,0.5463040748231582,0.6022908983302312,0.12084203355578321,0.9819155682203018,0.9821157411652166,0.00020017294491481152,0.5243132365993722,0.34257682539583706,0.2621566182996861,0.0437911292650338,False,1,0.0002768506763597715,0.00025049300933864137,-2.6357667021130135e-05,7.377820621947401e-06,7.564233447609362e-06,1.8641282566196034e-07,5.745852477732996e-06,5.891030932333083e-06,1.4517845460008715e-07,3.075533205290743e-06,4.048842400818514e-06,9.73309195527771e-07,2.4190942501860324e-05,6.333455123309667e-05,3.9143608731236345e-05,0.0016959159991479348,0.011338179350658771,0.009642263351510836,0.1729881348284067,0.425462041267375,0.25247390643896833,0.7752790331586379,0.5463040748231582,-0.22897495833547965,0.04956193042823584,0.016496953612609885,-0.03306497681562595,0.00015774476040493718,6.741927884568069e-05,-9.032548155925649e-05
pccv1_n07_distractors_r03,7,distractors,3,18,13,L18H13,1.5,8,8,False,False,-1.7727822065353394,-3.223339319229126,-1.4505571126937866,-1.5,-3.0,-1.5,0.6646780126614206,0.5825445679359758,-0.08213344472544482,0.28866599314127467,0.25299589131730826,-0.035670101823966405,7.871401627241376,8.099505462232163,0.22810383499078668,0.7752790331586379,0.8162869980613611,0.6022908983302312,0.6744375874209125,0.9819155682203018,0.979855580690355,-0.0020599875299467385,0.2673645677124442,0.16648247776646766,0.1336822838562221,0.03421571852125273,False,1,0.0002768506763597715,0.0002738337814923168,-3.0168948674547135e-06,7.377820621947401e-06,7.297423096971049e-06,-8.039752497635203e-08,5.745852477732996e-06,5.68323882232441e-06,-6.261365540858596e-08,3.075533205290743e-06,2.857711945015095e-06,-2.178212602756477e-07,2.4190942501860324e-05,1.4512658744341576e-05,-9.678283757518748e-06,0.0016959159991479348,0.0003742864021187935,-0.0013216295970291413,0.1729881348284067,0.040640536580279406,-0.13234759824812728,0.7752790331586379,0.8162869980613611,0.04100796490272318,0.04956193042823584,0.14184941064044856,0.09228748021221272,0.00015774476040493718,0.0005445835016911803,0.00038683874128624313
pccv1_n07_distractors_r04,7,distractors,4,18,13,L18H13,1.0,8,8,False,False,-2.068430185317993,-2.068430185317993,0.0,-1.875,-1.875,0.0,0.5021234504499739,0.5021234504499739,0.0,0.21806944376464452,0.21806944376464452,0.0,7.886254072372913,7.886254072372913,0.0,0.8462747434920562,0.8462747434920562,0.7164943082621316,0.7164943082621316,0.9738295085344362,0.9738295085344362,0.0,0.0,0.0,0.0,0.0,False,0,0.0007717026764946802,0.0007717026764946802,0.0,5.535043038150699e-06,5.535043038150699e-06,0.0,2.7831944250103866e-06,2.7831944250103866e-06,0.0,9.618462559073794e-07,9.618462559073794e-07,0.0,5.892022643983292e-06,5.892022643983292e-06,0.0,0.0005645897390234623,0.0005645897390234623,0.0,0.12978043522992463,0.12978043522992463,0.0,0.8462747434920562,0.8462747434920562,0.0,0.022552458012619077,0.022552458012619077,0.0,4.0898743518891055e-05,4.0898743518891055e-05,0.0
pccv1_n07_distractors_r04,7,distractors,4,18,13,L18H13,0.5,8,8,False,False,-2.068430185317993,-1.0913947820663452,0.977035403251648,-1.875,-0.625,1.25,0.5021234504499739,0.7194215083020422,0.21729805785206835,0.21806944376464452,0.3124407912180914,0.09437134745344686,7.886254072372913,7.653103734623582,-0.23315033774933092,0.8462747434920562,0.6426636670213383,0.7164943082621316,0.29867059455424405,0.9738295085344362,0.9760309438358945,0.002201435301458332,0.4340647215077542,0.29585735852908435,0.2170323607538771,0.03411238362283244,False,1,0.0007717026764946802,0.0007524817907382101,-1.9220885756470146e-05,5.535043038150699e-06,5.7452693702627e-06,2.1022633211200098e-07,2.7831944250103866e-06,3.273555810628332e-06,4.903613856179453e-07,9.618462559073794e-07,1.4526315853666113e-06,4.907853294592319e-07,5.892022643983292e-06,1.6624488147966394e-05,1.0732465503983101e-05,0.0005645897390234623,0.0033723894171798514,0.0028077996781563893,0.12978043522992463,0.3439930724670942,0.21421263723716957,0.8462747434920562,0.6426636670213383,-0.20361107647071797,0.022552458012619077,0.00916710487120758,-0.013385353141411496,4.0898743518891055e-05,2.4188487527713146e-05,-1.671025599117791e-05
pccv1_n07_distractors_r04,7,distractors,4,18,13,L18H13,1.5,8,8,False,False,-2.068430185317993,-3.5106053352355957,-1.4421751499176025,-1.875,-3.375,-1.5,0.5021234504499739,0.38682057206789616,-0.1153028783820777,0.21806944376464452,0.16799403993574644,-0.05007540382889808,7.886254072372913,8.028192772747866,0.14193870037495326,0.8462747434920562,0.902591184295022,0.7164943082621316,0.8372076982034333,0.9738295085344362,0.9674228136441911,-0.006406694890245035,0.19861938819624372,0.1215998986899678,0.09930969409812186,0.02233266902471462,False,1,0.0007717026764946802,0.0008761392148009171,0.0001044365383062369,5.535043038150699e-06,5.545711904550613e-06,1.0668866399913998e-08,2.7831944250103866e-06,3.1598513941187554e-06,3.7665696910836876e-07,9.618462559073794e-07,9.053125817803824e-07,-5.6533674126997004e-08,5.892022643983292e-06,4.057329503004676e-06,-1.8346931409786166e-06,0.0005645897390234623,0.00015225016636753196,-0.00041233957265593034,0.12978043522992463,0.030884971931273826,-0.09889546329865082,0.8462747434920562,0.902591184295022,0.05631644080296583,0.022552458012619077,0.06538348609158867,0.042831028078969595,4.0898743518891055e-05,9.830009556359842e-05,5.7401352044707366e-05
pccv1_n07_distractors_r05,7,distractors,5,18,13,L18H13,1.0,8,8,False,False,-2.2355329990386963,-2.2355329990386963,0.0,-2.0,-2.0,0.0,0.6167303127548968,0.6167303127548968,0.0,0.2678425716519183,0.2678425716519183,0.0,7.936234496955658,7.936234496955658,0.0,0.8179031617854081,0.8179031617854081,0.7072120057250588,0.7072120057250588,0.9660673102889632,0.9660673102889632,0.0,0.0,0.0,0.0,0.0,False,0,0.0026032064767351364,0.0026032064767351364,0.0,2.39747028001183e-05,2.39747028001183e-05,0.0,1.1324847714682234e-05,1.1324847714682234e-05,0.0,5.025370710468106e-06,5.025370710468106e-06,0.0,1.987572672101925e-05,1.987572672101925e-05,0.0,0.0012296676694884589,0.0012296676694884589,0.0,0.11069115606034927,0.11069115606034927,0.0,0.8179031617854081,0.8179031617854081,0.0,0.0671375799096377,0.0671375799096377,0.0,0.000375027450435066,0.000375027450435066,0.0
pccv1_n07_distractors_r05,7,distractors,5,18,13,L18H13,0.5,8,8,False,False,-2.2355329990386963,-1.2880257368087769,0.9475072622299194,-2.0,-0.875,1.125,0.6167303127548968,0.7560925953871288,0.13936228263223205,0.2678425716519183,0.3283668419845381,0.060524270332619756,7.936234496955658,7.718253058293827,-0.2179814386618304,0.8179031617854081,0.6819447591160867,0.7072120057250588,0.3976678895217809,0.9660673102889632,0.9702329525230198,0.004165642234056577,0.3551757648273644,0.22425248820169008,0.1775878824136822,0.028120782364172266,False,1,0.0026032064767351364,0.0019154424803923635,-0.0006877639963427729,2.39747028001183e-05,2.2650998507677747e-05,-1.3237042924405542e-06,1.1324847714682234e-05,1.2124205818601108e-05,7.993581039188737e-07,5.025370710468106e-06,6.9081642389416316e-06,1.8827935284735255e-06,1.987572672101925e-05,4.2317636393772256e-05,2.2441909672753005e-05,0.0012296676694884589,0.0052067124879090826,0.003977044818420624,0.11069115606034927,0.28427686959430576,0.1735857135339565,0.8179031617854081,0.6819447591160867,-0.13595840266932147,0.0671375799096377,0.026441867819720747,-0.04069571208991696,0.000375027450435066,0.00013034749662648416,-0.00024467995380858185
pccv1_n07_distractors_r05,7,distractors,5,18,13,L18H13,1.5,8,8,False,False,-2.2355329990386963,-3.801257371902466,-1.5657243728637695,-2.0,-3.5,-1.5,0.6167303127548968,0.6373462657865197,0.02061595303162289,0.2678425716519183,0.27679596629272873,0.008953394640810408,7.936234496955658,8.152777641132902,0.21654314417724407,0.8179031617854081,0.7752683560657663,0.7072120057250588,0.5792498182778877,0.9660673102889632,0.9543628925371195,-0.011704417751843721,0.26154081188912937,0.1613958769930629,0.13077040594456468,0.03255322849939932,False,1,0.0026032064767351364,0.0031683445747145637,0.0005651380979794273,2.39747028001183e-05,2.5750769606407563e-05,1.7760668062892616e-06,1.1324847714682234e-05,1.2948300115156061e-05,1.6234524004738276e-06,5.025370710468106e-06,5.070627180994958e-06,4.5256470526852034e-08,1.987572672101925e-05,1.561863127748241e-05,-4.257095443536839e-06,0.0012296676694884589,0.0003784047970499178,-0.0008512628724385411,0.11069115606034927,0.023411075803308486,-0.08728008025704079,0.8179031617854081,0.7752683560657663,-0.042634805719641844,0.0671375799096377,0.19601853778787862,0.12888095787824091,0.000375027450435066,0.0016958926431021103,0.0013208651926670443
